Time_Timedelta,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Total_Amount,Avg_Amount,Transaction_Count,Fraud_Count
0 days 22:03:00,0.156928595,-0.11652274800000001,-0.033663279,0.03337451400000002,0.007615469,-0.136580622,0.03335364499999999,0.09532846399999999,0.056139528,0.012047337999999963,0.05397821,-0.044620957,-0.120391885,0.05146185,0.078378438,0.0523922,-0.053929345000000004,-0.021139832,-0.095471527,-0.01606262499999999,-0.008082936000000002,-0.017971948,-0.009962378000000001,-0.015253401,0.085363767,-0.068452709,0.049116222,0.0013882630000000003,-2027.05,-3.5708169300000066,-27.0,0
0 days 22:04:00,-0.239946885,0.048676775000000005,0.16891938,-0.08898422900000003,-0.127783623,-0.053058680999999996,-0.016789354000000034,-0.006866487999999976,-0.04414629,-0.028257035999999958,0.473955247,0.192883877,-0.075560563,-0.056085678,-0.296200079,-0.04461162299999999,0.097875287,0.10036852400000001,0.07000275,-0.037413734000000004,0.025416768000000003,0.06795145899999999,0.031183178,0.132718039,-0.067068422,0.007625505000000032,0.015098163,-0.028571637,-55.49,-2.289061689999997,16.0,0
0 days 22:05:00,-0.20402189999999998,-0.075436593,-0.190867739,0.373184372,0.384091152,0.112173995,-0.04220389799999996,-0.17622606000000002,-0.444030232,0.20976426099999995,-0.368674794,-0.160686265,0.265829219,0.037108447,-0.070232226,0.167865562,-0.042876308999999994,-0.11922488800000001,-0.007015283000000011,0.076531391,-0.074781636,-0.132238296,0.045475464,-0.07244691800000001,-0.028408476,0.19508046799999998,0.036286089,0.07534358699999999,2171.22,18.034651580000002,-55.0,1
0 days 22:06:00,-0.277235608,0.092690621,-0.288548875,0.06270372,0.018327173,0.27303168899999997,0.448247821,0.11335715900000001,-0.304555692,0.305797704,-0.102122476,-0.121124644,0.274880844,-0.044201719,-0.007899328,0.056681371,-0.030297847,-0.19628186,-0.160921038,0.059659586,-0.0007540169999999957,-0.03841326699999999,-0.17950766,-0.06727394,-0.07025359,0.11840837700000001,0.011987058,0.0019799040000000045,4727.6,53.453763259999995,-69.0,0
0 days 22:07:00,0.269689721,0.203339246,0.043867727,0.09488789599999999,-0.109490824,-0.162430046,-0.213429063,-0.07426142000000001,-0.252251302,-0.041142142,-0.016521146,-0.032603618,-0.133099121,0.141447806,-0.094165083,-0.015301572999999999,0.053033889,0.14376858799999997,-0.012895114999999999,0.023467679999999998,-0.019452830000000004,-0.23465994900000003,0.131576517,-0.041541668000000004,-5.33e-05,0.075762201,-0.032132192,-0.036735881,-1930.88,-16.389010150000004,7.0,0
0 days 22:08:00,-0.07594226500000004,-0.152900576,0.055434561,-0.093974271,0.183464206,-0.093251214,0.06772304600000001,0.064819441,0.355089296,-0.034460497,-0.135628483,-0.010406313,0.013302004,-0.102706331,0.148277488,-0.049843647,-0.09546849800000001,0.006177925000000001,0.028562327999999998,-0.014691656999999997,0.022530467999999998,0.18066311800000004,0.041810186,-0.039554133000000005,0.093566248,-0.22528955,0.033455874,-0.02948375,-3673.43,-20.420417799999996,-5.0,0
0 days 22:09:00,0.17863667000000003,-0.12456574499999999,0.039163441,-0.004417698999999997,-0.207975202,0.098831317,0.057042069,-0.010941919000000008,-0.072742598,0.07730862399999999,0.120358647,0.056416693,0.154794668,-0.174625783,-0.147249657,-0.024910366999999996,0.033615740000000005,0.075060396,-0.046619697999999994,0.03817657099999999,0.006769960000000005,-0.07109822400000002,-0.041997141,0.010740698,-0.057109665,0.127798473,0.016468951,0.017819529,3918.76,36.109407450000006,-17.0,0
0 days 22:10:00,-0.34538692299999996,0.083776535,0.045328246,0.076322585,0.242441787,0.104371572,-0.162671345,0.059918653000000016,-0.027497157,-0.105515538,0.204438381,0.100322747,-0.138187823,0.153112619,0.031842067,-0.05237164300000001,0.098743475,-0.084312526,0.009267122999999995,-0.05409789899999999,0.07728558199999999,0.10881164200000001,-0.017535677,0.039076619,-0.063205709,-0.048092744,-0.015068561,-0.0194229,-1189.82,-22.496817500000006,24.0,0
0 days 22:11:00,0.419588341,0.235886667,-0.024802388,0.03528043099999999,-0.143918767,-0.169317473,0.08862794499999999,-0.175655316,-0.060767531,0.003853106000000009,-0.151837472,-0.066460086,0.055758133,0.077678513,0.081912573,0.152339033,-0.133151354,-0.04495728,0.063860974,-0.010705667,-0.09306461499999999,-0.08164797100000001,0.079273606,0.044954827,0.001167745,0.09238449900000001,0.023434734,0.036968237,-5562.05,-26.96683177,-20.0,0
0 days 22:12:00,-0.310807843,-0.110017704,-0.025147339,-0.04074747899999999,0.064735414,0.17553571299999998,-0.047534741000000005,0.090167678,-0.018615154,0.10549307799999999,-0.090340907,-0.077388248,0.093525007,-0.203070179,0.001351959,-0.054466349000000004,0.130169245,0.048436463,-0.08556071,-0.012039556,0.089840989,0.036983085,-0.043171888,0.024851965999999996,-0.005448717,-0.060788317,0.01273759,-0.026056861,5259.56,25.133559039999994,20.0,0
0 days 22:13:00,0.16784280299999998,-0.136552809,0.204389911,-0.03255849400000001,-0.135749583,0.01194310500000001,0.031583385000000005,-0.024536551999999996,-0.023410197,0.027335761,0.065170517,-0.12326297,-0.231188891,0.0640844,-0.089648584,0.08096715500000001,-0.044425213,-0.072731299,0.170429445,0.10891028800000001,-0.029671904,0.072894792,-0.037263758,-0.0036151709999999934,0.051327085,0.052798298,-0.010433508,0.016713909,1959.75,10.76784794000001,2.0,0
0 days 22:14:00,-0.04641931400000002,-0.034049503,-0.189298027,-0.013259502,0.186822384,0.10879880599999998,-0.157535036,0.00023139199999999693,0.04442331,0.009836230000000001,0.032792547,0.132302011,0.106144912,0.047480441,0.016732796,-0.034409193000000005,-0.066879668,0.103457153,-0.118901575,-0.013410703999999996,-0.031050071999999998,-0.031985311,0.017625685000000002,-0.05160817300000001,-0.027253362,0.028771476000000004,0.036418303,0.020391595,-1262.17,-8.551627750000009,2.0,0
0 days 22:15:00,0.08659179100000002,0.226966216,-0.074007864,-0.050410718,-0.052665734,0.02782348200000001,0.11996449,0.19182978900000003,-0.080443475,-0.155435316,0.042024489,-0.043286399,-0.119080171,0.044511153,0.039132701,-0.014613415000000001,0.104387013,0.012847365,0.037442939,-0.09466998200000001,-0.0069129,0.014388429000000008,-0.0034671979999999977,-0.022596480999999998,0.037399286,-0.104638009,-0.033252434,-0.03292153,-5053.96,-15.540052500000002,-36.0,0
0 days 22:16:00,-0.08929324000000001,0.009448458999999992,-0.106635389,0.173805964,-0.097543594,-0.300822033,0.0059649539999999945,-0.188464566,0.10905075,0.031149453999999993,-0.088289011,0.085158001,0.137428062,-0.058251661,0.001720092,0.033475228,-0.003797595000000001,0.00547471,-0.06956003999999999,0.012170816000000001,0.039229101999999995,-0.031732384,-0.008506194000000002,-0.05377787800000001,-0.014541952,0.048546302,-0.049588678,-0.019345282000000002,3286.92,11.634393400000008,22.0,0
0 days 22:17:00,-0.0029842769999999796,0.11705800100000002,0.148013876,-0.011238946,0.06258188,0.105239386,-0.014104460999999999,0.004699344000000001,0.119562194,0.113863431,0.155285014,0.090246559,-0.001723559,0.012547465,-0.009338743,-0.03631665,-0.06286966299999999,-0.098170126,0.021912944999999996,0.041871212,0.012702549,0.038065941000000006,0.038978187,0.11948252200000001,0.00358297,0.0018424780000000016,0.031328281,0.024531648,-5066.92,-21.09469354,-31.0,0
0 days 22:18:00,-0.06239784500000001,-0.15090551900000002,0.053867419,-0.0067241889999999915,-0.079575475,-0.082058095,0.008001533000000005,0.18053835499999998,-0.193843339,-0.023266539,-0.194972904,-0.105051304,0.07462079,0.018364441,-0.027431533,0.027019796999999998,-0.014750924999999998,0.057616825999999996,-0.067927286,-0.058882284,0.0030087950000000016,0.013376664999999996,-0.064786615,-0.10702690000000001,-0.00948528,-0.021350837,-0.10742689,-0.010925887,4729.94,16.054932369999996,37.0,0
0 days 22:19:00,0.04290771199999999,0.019162551,-0.013247058,-0.002035115000000004,0.025449967,0.09686573200000001,-0.03418411100000002,-0.115729219,0.004679162,-0.031700275,0.184035539,0.068949252,-0.076072551,0.031702485,-0.068054196,0.026981798999999997,0.013020346999999998,-0.048638060999999996,0.01363507600000001,-0.001765231,-0.053001874,-0.004628134000000006,-0.044548834999999995,0.102819653,0.032615352,0.006373640000000001,-0.013170989,-0.0014766939999999997,-2386.67,-1.2653060499999924,-30.0,0
0 days 22:20:00,0.06279358500000001,-0.031572973000000004,-0.099392607,-0.05302601500000001,0.064251756,-0.181879077,0.09352193300000002,0.121942944,0.090299778,-0.166145029,-0.090783479,0.023581222,0.093620606,-0.06342033,0.104715641,-0.012152395999999996,0.049908476,-0.005450990000000003,0.011471401999999992,0.025179258,0.023380592,-0.033956897999999985,0.051081777999999994,0.018631473000000003,-0.007588995,0.044858341,-0.012193635,0.017676588,1221.83,-0.5902243999999968,18.0,0
0 days 22:21:00,-0.241424375,0.08998194399999998,0.099749057,-0.006371574000000005,0.021229459,0.263503405,-0.04529159000000001,-0.139657513,-0.124315941,0.144758774,-0.023235314,-0.069581854,-0.046236397,-0.021024995,-0.059964911,-0.112388514,0.004628516000000003,0.121995829,-0.029994522999999995,0.064276027,-0.09465646700000002,-0.064186615,0.027283213,0.023444739000000006,-0.080050108,-0.020665329000000003,-0.021514429,0.0037240369999999995,1358.43,6.991700229999992,4.0,0
0 days 22:22:00,0.03636624399999999,0.07517114800000002,-0.001190768,-0.042652616,-0.338132982,-0.245807481,-0.06449718599999998,0.27534358800000003,0.038411491,-0.0031247500000000025,0.123088302,0.076430905,-0.103681145,0.187397073,-0.090494678,0.151982906,-0.0016715910000000035,-0.13648558700000002,0.08173456,-0.066148873,0.09393564800000001,0.08604014199999999,0.038203857,0.01279770899999999,-0.000286295,0.0022443700000000025,-0.00835007,-0.013080861999999999,21.23,-9.831066669999998,22.0,0
0 days 22:23:00,-0.06396455000000001,0.06084537600000001,-0.209663354,0.24296146999999998,0.221743155,0.073891976,0.002902613999999998,-0.156568108,0.053698832,0.001524143000000002,-0.271185127,-0.039102131,0.2060373,-0.156617309,0.245882319,-0.089644816,0.10576561100000001,0.07886417100000001,0.063080944,0.093735132,-0.046832418,-0.018539794999999998,-0.035180423,-0.066273741,0.028617747,-0.032455576,-0.018277969,0.006985196,-1029.67,8.862005629999999,-33.0,0
0 days 22:24:00,0.05177113999999999,-0.11187557799999998,0.029658129,-0.247705663,-0.192065769,0.052361217,-0.165412781,-0.017427263999999998,-0.022512439,-0.10371635900000001,0.130335835,0.029752458,-0.21906165,0.174266387,-0.241444443,0.18908989999999998,-0.11454402100000001,-0.029714248999999998,-0.059694828,-0.20831323200000001,0.118917725,-0.11377733100000001,-0.005939135999999998,-0.028054954,0.04216733,0.10504205200000001,-0.103057888,-0.05004649,-3097.66,-16.609913319999997,-12.0,0
0 days 22:25:00,0.09583090100000002,-0.09394349800000001,0.128927932,-0.142484606,0.390076477,-0.035819784,0.212041788,-0.116892046,0.038979195,0.175717637,-0.082718779,-0.180525091,0.124136901,-0.244002661,0.170737421,0.005404510000000001,-0.12075319999999999,-0.054565630999999996,-0.06423713099999999,0.17066546700000002,-0.190788901,0.058748505000000006,-0.036075249,0.027783792,-0.077844103,-0.030643923000000003,0.011187972,0.033583886,1499.45,12.101067379999996,-1.0,0
0 days 22:26:00,-0.02408842,0.14281957299999998,0.069321118,0.349050253,-0.101364822,0.037062917,0.13254707300000002,0.11399547799999998,0.009959975,0.001636712999999998,0.069408554,0.088933367,-0.107253864,0.072156781,-0.114621232,-0.22976465899999998,0.115508718,-0.009372232000000008,0.094200947,0.005296555000000008,0.081127391,-0.015258362999999997,0.064956136,-0.032069887,0.094776028,-0.080617007,0.00797238,-0.0011215180000000002,-1038.98,-7.541337810000002,-1.0,0
0 days 22:27:00,0.081926274,-0.129312666,0.022177001,-0.175907798,-0.040401278,-0.030021899999999997,-0.009588333999999997,-0.137835563,0.102683112,-0.07171543,0.026194631,0.071607223,0.152274784,-0.124780951,-0.01749218,0.020233454999999997,0.020240924,-0.08759783599999998,0.044303645,0.01458159299999999,0.032447300000000005,0.12660067600000002,-0.037153178,-0.042159734000000004,0.005101922,0.08372094000000001,-0.015714189,0.002946428000000001,1925.07,10.829911449999997,7.0,0
0 days 22:28:00,0.11518466599999999,-0.06498710599999999,-0.134543749,0.036070183000000006,0.048750474,-0.004723465,0.040567501,0.07484354000000001,-0.078668437,0.11708305599999999,0.133096969,-0.030252729,-0.044016663,0.035562728,0.041991218,0.02587975,-0.093396793,0.15788613199999998,-0.12301766,-0.077965336,-0.009730295,-0.05949161300000001,-0.035755719,-0.033049445,0.006781575,-0.028298724000000004,-0.051397272,-0.042969134000000006,570.21,2.458536240000001,3.0,0
0 days 22:29:00,-0.17484860900000002,0.05942144799999999,0.1531728,0.026324392999999988,-0.017736445,0.11500127,-0.242705187,-0.305649869,0.065730399,-0.20738400299999998,-0.13022214,-0.005062817,-0.177032797,0.037545436,-0.016229087,-0.067261039,0.117239325,-0.053452661,-0.016745545,0.015732500000000003,-0.19009438500000003,0.07086896300000001,0.096439468,0.052251733999999994,-0.045169607,-0.035530768000000004,0.000422349,0.034170528000000006,-3153.3,-14.36211956999999,-18.0,0
0 days 22:30:00,-0.028345259999999983,0.159514386,-0.0634098,-0.14934732,0.112667566,-0.047243287999999994,0.021186379999999977,0.259019131,-0.186280227,0.049901822,0.103883805,0.005433562,0.198130617,-0.016757395,0.060462639,0.184179682,-0.045213265,0.111330005,0.066769042,0.033117129,0.20288157900000003,-0.042147409,-0.024921168,-0.042969788999999994,-0.039477973,0.011735347000000004,0.030136044,0.013361602,-2503.48,-22.288508060000005,4.0,0
0 days 22:31:00,0.007769823999999981,-0.215593659,0.079379708,-0.076647014,-0.115669247,0.075526971,0.046480899000000006,0.12480026,0.091385219,0.135019491,-0.087642307,-0.087044885,-0.152448111,0.041191911,-0.102616034,-0.122543915,-0.059518107,-0.082569557,-0.065022652,-0.005306872000000004,-0.055531982,-0.024320921999999995,-0.024828443,0.0589668,0.011565072,0.03879254099999999,-0.02350323,-0.027556465999999998,4107.69,21.687771759999997,22.0,0
0 days 22:32:00,0.06039097900000004,-0.04572253200000001,0.011714566,0.234275344,0.06253359,-0.087007268,0.10160622200000001,-0.033917696,-0.039869497,0.007983462999999996,0.009747623,0.01594109,0.033606261,0.003185691,0.059499871,-0.12700956200000002,0.041867492000000006,0.027202800000000006,0.070661169,-0.022743233,0.032319588999999996,-0.030460364000000018,0.048158871,0.018080546,-0.015056506,-0.06445561799999999,0.007458152,0.044084751,1675.07,13.61240884,-4.0,0
0 days 22:33:00,-0.08331348200000002,0.43827680599999996,-0.151905398,0.006547579999999997,0.071337938,-0.100201672,0.033473136,0.03957581299999999,0.061686579,-0.016817705999999995,0.074979287,0.086120537,0.148320214,-0.048365657,0.181043011,0.169361561,-0.004187207,0.022693411,-0.034679168,-0.0052728500000000025,0.036173672000000004,0.011652914000000014,-0.017727034,0.018313557,-0.004080528,0.006771707000000001,0.00785376,-0.02084453,-5778.25,-38.161512769999995,-9.0,0
0 days 22:34:00,0.064652777,-0.223010783,-0.114906098,-0.168824221,-0.258116934,0.043081774,-0.228325896,-0.30287158599999997,0.078726164,-0.01332705,0.080516374,0.008940396,-0.224929008,0.060556315,-0.221953101,0.085907171,0.026547345,-0.017080042,0.070696935,0.019021373,-0.047535417999999996,-0.005069786999999992,0.0036924840000000002,-0.029411027000000003,0.082208548,0.008601467,0.013323249,0.019482115,2566.18,17.98829611,3.0,0
0 days 22:35:00,-0.008234723999999971,-0.06424654200000002,-0.019159406,0.15959705500000002,0.120409999,-0.207416634,0.238799445,0.188086286,-0.074190922,0.15303458,-0.089539273,-0.067467687,0.164237915,-0.007358692,0.17853932,-0.03153007000000001,-0.099629415,0.041823789,-0.064533493,0.10512734,0.026065782999999995,-0.06900250100000002,-0.022429706,-0.006185946,-0.040876879,0.009354995999999997,0.041190305,0.011917016,5194.3,29.22352744999999,14.0,0
0 days 22:36:00,-0.248344691,0.022099933000000016,0.142033221,-0.09778820100000002,-0.028763116,0.21780609799999998,-0.230397621,0.120774499,-0.045413995,-0.10704754000000001,0.069959636,0.014011062,-0.100343356,-0.053076136,-0.132614268,-0.138651764,0.108314904,0.012217671,-0.069546577,-0.148129687,-0.05414841200000001,0.043794443000000016,0.045970956,-0.025693427,-0.000727174,0.0037650020000000034,0.046840862,-0.018722605,-4157.38,-27.715866659999996,0.0,1
0 days 22:37:00,0.161792746,-0.064751595,-0.211123891,-0.025815085,-0.082671119,-0.086708029,0.09190842,0.04796856399999999,0.035554764,-0.136211941,-0.14940453,0.020467757,-0.00461182,0.015530728,-0.110403583,0.09032694799999999,0.13589609200000002,-0.100882331,0.079375773,0.11277681,0.04261411700000001,-0.08468534900000002,-0.052598307,-0.085037664,0.04547938,-0.097441531,0.04112824,0.019295450999999998,1474.57,34.16166486000001,-39.0,0
0 days 22:38:00,0.016716589000000004,0.22514579099999998,0.153322541,0.157298428,0.185812965,0.14978803000000002,0.045615829000000004,-0.06984470999999998,0.039879193,-0.044329908999999994,0.05655463,0.058285393,0.067987987,-0.11320527,0.07933866,-0.103512307,0.07125103999999999,-0.08315196700000001,-0.071631653,-0.104111377,0.008694144000000001,0.06952408000000002,0.052010132,0.039174984999999996,-0.019749533,0.07724178599999999,0.045349873,0.012007176000000001,-2638.12,-35.74996437000001,23.0,0
0 days 22:39:00,-0.15738203100000003,0.13372149900000002,0.09730898,-0.105833979,-0.202718279,-0.072888959,0.05332781,-0.086975381,-0.255479395,0.110400046,0.041316028,-0.012393619,0.124463455,0.195415898,0.093120002,0.048494381999999996,-0.150135507,0.09220921000000001,0.013516924,-0.018575955,0.03142187,0.041063810000000006,0.005049221999999999,0.12074560200000001,-0.063189093,-0.003723226999999999,0.050494716,-0.018565015,323.14,5.731976150000001,-7.0,0
0 days 22:40:00,0.41334376000000006,-0.31034442,-0.14896033,0.06548353500000001,0.024931339,-0.017327808,0.0025986,-0.03860662299999999,0.158431298,-0.08807400400000001,-0.07100357,0.014965678,0.048427522,-0.078652049,-0.027027896,0.111489111,-0.09400564,0.081588467,0.112450374,0.101125505,0.016122423000000004,0.019555204999999992,-0.068315183,-0.081678064,0.127324844,0.004276116999999999,0.012832354,-0.012608583,3196.12,22.456991040000005,4.0,0
0 days 22:41:00,-0.091974055,-0.210862627,0.06766418,0.0059831259999999775,-0.081750339,0.037417831,-0.005192716,0.030452547999999996,0.045200261,0.133278694,-0.007702982,-0.120144899,-0.136218036,-0.051480998,0.095913734,-0.139697153,0.079595889,-0.026683498,-0.17860915,0.027946578999999985,0.077117812,-0.028649081999999992,0.015772713999999997,0.039831319000000004,-0.099239223,-0.012432315999999999,0.002811904,-0.002331705,4519.25,38.293953849999994,-4.0,0
0 days 22:42:00,0.01343208400000001,0.11326866799999999,0.12679913,0.12265435,0.392864507,-0.01196254,0.012953811999999999,-0.045988953,-0.052026946,-0.065786617,0.004218508,0.012578714,-0.035893377,0.088455949,0.019697667,0.015809828,-0.057475268,-0.218356267,0.0045201029999999975,-0.03723188599999999,-0.11623450699999999,-0.08349068299999998,-0.019116713999999996,0.0066415599999999995,0.020424579,0.068835704,-0.033668271,-0.010138999999999999,-6804.16,-53.01464693,-1.0,0
0 days 22:43:00,-0.148338208,-0.058457996999999984,0.112173605,-0.266835595,-0.172849761,0.053943751,-0.15869611900000002,0.07829681499999999,0.078443494,0.075539141,-0.125430477,-0.013780796,0.043388186,-0.051367748,-0.139385539,0.020844924,-0.040388421,0.065799743,0.15883966300000002,-0.034968339999999994,-0.056123992000000004,0.06413974499999997,0.094198008,-0.082517598,0.012052285,0.0028207020000000083,-0.022677581,-0.022870477,-975.35,-11.086081870000001,7.0,0
0 days 22:44:00,0.08449299099999999,-0.173605011,-0.232334021,0.050065461,0.036792034,0.329049879,0.101163627,-0.120448894,-0.199871521,-0.13314027,-0.042576429,-0.088085232,0.060808492,0.001681373,0.114354523,0.07622601999999999,0.01534691,0.117432445,-0.021252883,0.036080400000000006,-0.037608151000000006,0.052130066,-0.031094518,0.067522817,0.034436925,0.011765659999999997,0.021215151,0.010930423999999998,5183.83,52.54059959999999,-16.0,0
0 days 22:45:00,0.05299284500000001,0.39613847300000005,0.06610831,-0.0008991949999999985,-0.17802423,-0.524795727,-0.044842781000000005,0.08358760000000001,0.013669798,0.134733326,0.176403474,0.139303854,0.096735925,0.075225834,0.005936067,0.09098559500000002,-0.061488924,0.067407783,0.122002644,0.028649895999999994,0.032557104,-0.004439651999999988,-0.052960811,0.046760731,-0.098891663,0.015718765999999995,0.015704453,0.023869494,-5135.79,-49.31758735,10.0,0
0 days 22:46:00,-0.162582561,0.029740290999999974,-0.116940727,0.10401049899999999,0.011827343,0.014808888999999992,0.183547714,0.09476912699999998,0.165260714,-0.05527827399999999,0.033063819,0.079431257,-0.15505311,0.071557149,-0.066372785,-0.19918740000000001,0.09364916,-0.186581802,-0.12685157,-0.041393082,0.06596533400000001,-0.064164152,0.023253137000000004,0.013056594999999997,0.028909155,-0.049087082,0.028455771,0.0010022449999999997,4464.29,26.640638420000002,12.0,0
0 days 22:47:00,-0.12409523900000002,-0.06137554099999998,0.058308783,-0.16254032599999998,0.086721994,0.278203131,-0.19962037900000001,-0.11312502299999999,-0.034746051,-0.051196236000000006,-0.223699128,-0.125733728,0.054511219,-0.152508343,-0.011891978,0.107881608,0.034828181,0.017910025999999996,0.064722132,-0.109916669,-0.089104772,0.06988847199999998,0.00940658,-0.08029877299999999,0.050425346,-0.052416296,-0.050127658,-0.062398535000000005,-3947.91,-22.038918010000003,-13.0,0
0 days 22:48:00,-0.318586825,0.26892845699999995,-0.096571748,0.257117351,-0.158398412,0.01591294900000001,-0.08980662899999999,-0.09219593899999999,0.217650133,0.184409489,0.043199644,0.119427874,-0.196493486,0.129731492,-0.131560669,-0.037476694000000005,-0.044662481999999996,0.078276507,-0.15624317799999998,0.079508158,0.09769676899999999,-0.10780302299999997,0.056457054,0.048511994,-0.05796598,0.130459477,0.078321274,0.049846717,4349.1,16.418697480000006,27.0,0
0 days 22:49:00,0.333346309,-0.33345138799999996,0.016799183,-0.13916645099999997,0.104100627,-0.0031309610000000154,0.004335597999999996,0.192067276,-0.29887826,-0.003610452000000014,-0.111297543,-0.138302555,0.22415388,-0.05264031,0.135493919,-0.061851159,0.014794924000000001,0.051664313,-0.059620303,-0.006234722999999998,0.02740992,0.09831647599999999,-0.086188458,-0.010497125000000001,0.001307494,-0.06168025599999999,0.030243323,-0.004731329999999999,-1534.23,5.921540620000002,-27.0,0
0 days 22:50:00,0.04981763100000003,0.14282895,-0.099142742,-0.113508526,0.017938609,-0.08669976199999999,-0.05747923899999999,-0.183608954,0.123253049,-0.190279947,0.185584849,0.151890884,-0.117012161,0.123225602,-0.082447108,0.101659578,-0.044507179,0.027999474,0.268975703,-0.010455978999999997,0.022318855,-0.09115488399999999,0.039465148,-0.048539882,0.007436357,0.053325077,-0.012784757,0.016939514,-3193.65,-24.826170160000004,-1.0,0
0 days 22:51:00,-0.0023783250000000145,-0.14768232400000003,0.001222588,0.145460168,0.301440943,0.12467033699999999,0.02433016099999999,0.110392142,0.015925355,-0.085391527,-0.108384658,-0.090022059,-0.025332013,-0.064417922,0.035618404,0.05542482500000001,-0.06194503899999999,-0.140517736,-0.123428004,0.09414699299999998,-0.13619373599999998,0.023893949999999997,-0.035704281,0.010701127999999997,0.027416214,-0.089883778,-0.044268619,0.003891209999999999,2468.85,10.611154290000002,15.0,1
0 days 22:52:00,0.356204517,-0.079139034,0.191520917,-0.094516031,-0.284978025,0.108045159,0.131777457,0.20982121000000004,-0.069002719,0.135159297,0.094494555,0.024617373,0.074398851,-0.007483415,-0.025314199,-0.20405024300000002,0.03719262599999999,0.036578576,-0.012837480000000002,-0.110820754,0.076380535,0.068586222,-0.011347281,0.048829328000000005,0.019555954,-0.105647986,-0.038575733,-0.009550088,-1717.64,2.9980556200000024,-27.0,0
0 days 22:53:00,-0.188209063,0.12284731199999999,-0.104929315,0.252395538,-0.083587378,-0.04990436599999998,-0.23073325799999997,-0.221699042,0.062010126,-0.014901286,-0.099105559,0.0535552,0.022509881,-0.03003695,-0.057915662,0.16080176899999998,0.083821431,0.057929192,0.08795230500000001,-0.010679966999999999,0.169276832,-0.015703474000000023,0.042698808,0.05382126499999999,0.022226336,0.07520723600000001,-0.01628287,0.005120101,-1513.14,-11.596860820000003,-3.0,0
0 days 22:54:00,-0.18115527599999998,0.21384764299999998,0.059798485,-0.17381028999999998,0.263694102,-0.12064161900000003,0.28953801999999995,0.07833484499999999,-0.024492901,0.011343845,0.210388046,0.014929201,0.006607749,-0.087247174,0.054606115,-0.078305551,-0.013204832,-0.020405006999999996,-0.091967609,0.07048818100000001,-0.186498885,-0.07876573099999998,0.039944354,-0.09125271,-0.067192234,-0.002784726,0.02860963,-0.016791969,-312.87,-12.37676956,19.0,0
0 days 22:55:00,0.12504207299999998,-0.06061931299999995,-0.135762829,-0.029247698000000003,-0.128771937,0.183415383,-0.395719391,-0.537108226,-0.191573721,-0.068861453,-0.216174365,-0.087190677,-0.045440332,0.214144325,0.127776802,0.09595742,-0.0005050410000000012,-0.06438446700000001,-0.099474022,0.111458087,-0.320245143,0.134149028,-0.056182155,-0.08015777,0.048477088,0.016028619,0.012892203,0.062422299,-59.29,7.289559589999996,-16.0,0
0 days 22:56:00,-0.07086508599999997,-0.124052985,0.309100453,0.049005435,-0.010184417,-0.06989252999999998,0.337891695,0.5056907159999999,0.247882243,0.237113995,-0.0004316,-0.031001051,0.126580636,-0.263133666,-0.050865235,-0.071936135,-0.097601168,0.091260799,0.195529402,-0.0005038410000000049,0.37343550200000003,-0.024153467999999997,0.019052278,0.0030288950000000037,0.009392222,0.057971471,0.028533738,-0.043885087,1870.88,11.331061210000001,8.0,0
0 days 22:57:00,-0.452196731,0.22936118800000005,-0.17041375,-0.09190164,-0.30201069,-0.140764836,0.08549449999999999,0.10700852699999999,0.230330225,0.033707084,0.128967764,0.213744101,0.039318584,0.008532135,-0.11386136,-0.016198467,-0.006995121000000007,0.069768306,0.001977184,-0.177592986,-0.11627384299999999,0.004510347999999997,-0.011279469,0.083039064,0.010956203,-0.016771253999999992,0.021010681,-0.024920759,2326.52,8.966092610000004,15.0,0
0 days 22:58:00,0.606088077,-0.32545743400000005,0.151279394,-0.235013521,0.231418492,-0.06837512700000001,0.07719110000000001,-0.017209436999999994,-0.439379237,-0.269878758,0.137403786,-0.202689388,-0.188006527,0.1564161,0.051010979,-0.026092073,0.012608728,-0.071926714,-0.100745221,0.004533629000000001,0.09804125999999999,-0.002541965000000007,0.006569711,0.00813846,-0.112345372,-0.0024041710000000036,-0.030751366,0.014580304,-5153.82,-6.480352940000003,-56.0,0
0 days 22:59:00,0.09256667499999999,-0.082880018,0.015672429,0.284931147,-0.109339935,0.06689009400000001,-0.280689362,0.07501153499999999,0.210870457,0.104175318,-0.174355602,0.053344926,-0.050126532,-0.127232663,-0.178353734,-0.15448863100000002,0.161386045,-0.047600591000000005,0.020386185999999997,-0.05428961,-0.070461308,-0.091327299,-0.021106745000000003,0.010505662,0.1166208,-0.045188802,-0.024988411,0.004854669,1333.45,-13.798617649999997,39.0,0
0 days 23:00:00,-0.5034865019999999,0.11853889099999998,0.029703043,0.05359248900000001,0.338409558,0.08072267299999998,0.057020082,-0.652875968,-0.086745854,-0.28735178899999997,-0.138309794,-0.032420152,-0.013626454,0.113877595,0.103402592,0.15421363800000001,-0.114054305,0.029207436000000003,-0.003960051999999999,0.15793526800000002,-0.021264646999999998,0.16002325,0.035811079,0.020765271000000002,-0.129340885,0.058414284,-0.034554429,-0.008446531,2328.64,23.925799069999997,-6.0,0
